schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,n_qubits,original_gate_count,optimized_gate_count,gate_reduction,gate_reduction_pct,original_depth,optimized_depth,depth_reduction,original_2q_gates,optimized_2q_gates,two_qubit_reduction,original_cnot,optimized_cnot,cnot_reduction,original_t_count,optimized_t_count,t_count_reduction,fidelity,compilation_time_seconds,compiler_name,compiler_backend,compiler_version,optimization_level,compiler_status,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:44.272085+00:00,qft_8,QFT,8,36,,,,15,,,28,,,0,,,0,,,,0.0765976905822753,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,"error: ""<input>:17,0: 'sx' is not defined in this scope""",44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,b2f83603b76f95e86e3b51898d6ea360adf3a62f51aa296baf0178913d4108b2,none,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:45.586365+00:00,ghz_8,GHZ,8,8,8.0,0.0,0.0,8,8.0,0.0,7,7.0,0.0,7,7.0,0.0,0,0.0,0.0,0.9999999999999998,0.0,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:45.618201+00:00,ghz_8,GHZ,8,8,9.0,-0.125,-12.5,8,9.0,-0.125,7,7.0,0.0,7,7.0,0.0,0,0.0,0.0,0.9999999999999998,0.0152046680450439,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,dbe75adbc6dcfacb0387626198005ff6d870b04cfebdd177f2b4ce6c5e698fca,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:45.894468+00:00,cnot_chain_8,CNOT,8,56,0.0,1.0,100.0,26,0.0,1.0,56,0.0,1.0,56,0.0,1.0,0,0.0,0.0,1.0,0.0152609348297119,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d3e8b51351e86caa6d8939fe0a903f48a089e7d220d46a14b52d6c94e6e43394,b9f67046a69160a09ec4f4fa9eb23036fff76352de4a4103d9d677b302f18c04,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:46.035888+00:00,cnot_chain_8,CNOT,8,56,56.0,0.0,0.0,26,26.0,0.0,56,56.0,0.0,56,56.0,0.0,0,0.0,0.0,1.0,0.0165328979492187,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d3e8b51351e86caa6d8939fe0a903f48a089e7d220d46a14b52d6c94e6e43394,c654c98f30db9245f47457a95bd6a7935d02799bcd4a120004fd14388af2ad0b,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:46.126927+00:00,bv_8,Oracle,9,25,17.0,0.3199999999999999,32.0,9,7.0,0.2222222222222222,5,5.0,0.0,5,5.0,0.0,0,0.0,0.0,,0.0152933597564697,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,a1f43182cace5db9dd71f9b95f27823142b0375cb732f7429f51325a29e81c06,b013b25b02ec0c4608e871c971dfe2f33094d399207c5166a135e24fa3dcf8f9,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:46.444056+00:00,qaoa_line_8,QAOA,8,66,66.0,0.0,0.0,30,30.0,0.0,28,28.0,0.0,28,28.0,0.0,0,0.0,0.0,1.0,0.0058026313781738,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,10be9d115920a3e1d4e900f34930e7fb1dd8fad26e578ce77525d20fc369184a,10be9d115920a3e1d4e900f34930e7fb1dd8fad26e578ce77525d20fc369184a,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:46.630580+00:00,qaoa_line_8,QAOA,8,66,74.0,-0.1212121212121211,-12.12121212121211,30,31.0,-0.0333333333333334,28,28.0,0.0,28,28.0,0.0,0,0.0,0.0,1.0,0.04427170753479,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,10be9d115920a3e1d4e900f34930e7fb1dd8fad26e578ce77525d20fc369184a,ad1f8df3e7edb67188db5922e6a68978d81d121252ef0346d59135581de4df5f,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:47.588174+00:00,vqe_twolocal_8,VQE,8,62,38.0,0.3870967741935484,38.70967741935484,15,12.0,0.1999999999999999,14,14.0,0.0,14,14.0,0.0,0,0.0,0.0,1.0,0.0,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,00dbe95dfaac326fbd963ca0a9ca27cdd81bb2aa52e8b5f6077b72cbe677122c,8a53fc7a56f94c86e745b37428718591841fca88d8769ae486b08986ebf58f0f,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:47.760582+00:00,vqe_twolocal_8,VQE,8,62,62.0,0.0,0.0,15,15.0,0.0,14,14.0,0.0,14,14.0,0.0,0,0.0,0.0,1.0,0.0609357357025146,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,00dbe95dfaac326fbd963ca0a9ca27cdd81bb2aa52e8b5f6077b72cbe677122c,c798b0b1af0cc0f10265ff82d600ba6cc45b7cd0bc62d5737c0daaf5a31dc9d7,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:48.498141+00:00,hardware_eff_8,HardwareEfficient,8,46,30.0,0.3478260869565217,34.78260869565217,8,6.0,0.25,14,14.0,0.0,14,14.0,0.0,0,0.0,0.0,1.0,0.0031225681304931,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d6e2e471aedfa01cc7f410e903f8751ca05d72b7e3cc943e16158f0688be4fba,b6afccf57fded8db15269abc24b8cd536fcde31c09ee2e1f5805827db0853960,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:48.598376+00:00,hardware_eff_8,HardwareEfficient,8,46,46.0,0.0,0.0,8,8.0,0.0,14,14.0,0.0,14,14.0,0.0,0,0.0,0.0,1.0,0.0310466289520263,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d6e2e471aedfa01cc7f410e903f8751ca05d72b7e3cc943e16158f0688be4fba,adfdfcf1d1a4fc1336688df50bedf34d3c48293450b127331fb4d88b548c48ff,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:51.102456+00:00,grover_8,Grover,8,56,798.0,-13.25,-1325.0,13,503.0,-37.69230769230769,0,360.0,0.0,0,360.0,0.0,0,102.0,0.0,0.9999999999999312,0.011293888092041,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,b70ea3ed2227dc69d01d7c00e5d7041cbf041829b48fe8641856d8003719b177,65d8b5acd66b0f4e5eb4b739f482709f340d1fbcb31801bfd688d99ec4725463,"Single Grover iteration, random marked state"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:14:51.933961+00:00,grover_8,Grover,8,56,,,,13,,,0,,,0,,,0,,,,0.8315048217773438,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,"error: ""<input>:591,0: 'sx' is not defined in this scope""",44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,b70ea3ed2227dc69d01d7c00e5d7041cbf041829b48fe8641856d8003719b177,none,"Single Grover iteration, random marked state"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:15:00.277615+00:00,adder_8,Adder,10,17,17.0,0.0,0.0,9,9.0,0.0,6,6.0,0.0,6,6.0,0.0,0,0.0,0.0,,0.0089120864868164,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,34663017952c551b481c1ca772a6768db82061e5de03e74b4207a25633d4375d,a07b7ce7fd9bda5132a040c700c8d2676b8a68a44a9343fc909ba6609f27902e,"Ripple-carry adder, random inputs"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:15:01.343595+00:00,qwalk_8,QuantumWalk,9,106,4551.0,-41.93396226415094,-4193.396226415094,59,3163.0,-52.61016949152543,6,1962.0,-326.0,6,1962.0,-326.0,0,539.0,0.0,,0.0806276798248291,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,18841d485625e149a98044129a34152fcd75df65580a7b9a5a9e2a047e4da607,1e8396b047e4bbd985a7ee2a1a29f1ad9267e741ad2cbdd22d85767e2ee2e625,"DTQW on cycle, 3 steps"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:13.706945+00:00,iqp_8,IQP,8,50,14.0,0.72,72.0,10,3.0,0.7,12,2.0,0.8333333333333334,0,0.0,0.0,0,0.0,0.0,0.999999999999996,0.0,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,b05c3dbc96b55aaa2594f9930049da02fd730dc8a5cf6498bdc220a18c004cf1,1d9bc7cc5a25ff2167e6c76af5e122f284c63d0a60b4c9fd455206325d4afd4d,"IQP circuit, 3 diagonal layers"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:13.818846+00:00,iqp_8,IQP,8,50,42.0,0.16,16.000000000000004,10,9.0,0.0999999999999999,12,12.0,0.0,0,0.0,0.0,0,3.0,0.0,0.9999999999999962,0.0322842597961425,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,b05c3dbc96b55aaa2594f9930049da02fd730dc8a5cf6498bdc220a18c004cf1,bf150f1f3eb61eaef5de94d88814ea2950e7584b166df2b75888c7ff6c5d58c2,"IQP circuit, 3 diagonal layers"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:14.054495+00:00,clifford_8,RandomClifford,8,58,15.0,0.7413793103448276,74.13793103448276,13,4.0,0.6923076923076923,7,5.0,0.2857142857142857,7,3.0,0.5714285714285714,32,1.0,0.96875,0.9999999999999992,0.0142207145690917,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,7d1bf8f83fd2fb24650ee1fe4da49c15be24ffba7150bdbd742379eab951ba6b,9fcd0064d7d285fa8de16ff40461e7cab3528928f487f54da316986f970f2768,"Random Clifford, depth=10"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:14.156992+00:00,clifford_8,RandomClifford,8,58,33.0,0.4310344827586206,43.103448275862064,13,13.0,0.0,7,7.0,0.0,7,7.0,0.0,32,10.0,0.6875,0.9999999999999938,0.02640962600708,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,7d1bf8f83fd2fb24650ee1fe4da49c15be24ffba7150bdbd742379eab951ba6b,7df42dcd780712df360a8e10a87135762d452a2947275f933c2447d05591b7d7,"Random Clifford, depth=10"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:14.429617+00:00,surface_code_8,SurfaceCode,9,10,10.0,0.0,0.0,10,10.0,0.0,8,8.0,0.0,8,8.0,0.0,0,0.0,0.0,,0.0131666660308837,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,1c82b236ba06c15d01c63ef7f002938983d64d0466097126e6dd69be4a8ec39b,1c82b236ba06c15d01c63ef7f002938983d64d0466097126e6dd69be4a8ec39b,X-stabilizer syndrome extraction
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:14.826807+00:00,uccsd_8,UCCSD_inspired,8,73,55.0,0.2465753424657534,24.65753424657534,27,23.0,0.1481481481481481,31,25.0,0.1935483870967742,31,25.0,0.1935483870967742,0,0.0,0.0,1.0,0.0148360729217529,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,df98cf9a802fcd16b01c86fc0764c083ab9d32668cb2881c8e84cfd4db5c985a,785e59be8bd3345efaaec4b55635b13d26c2c1c5345a041d932d384357e8bafd,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:15.003816+00:00,uccsd_8,UCCSD_inspired,8,73,61.0,0.1643835616438356,16.43835616438356,27,24.0,0.1111111111111111,31,31.0,0.0,31,31.0,0.0,0,0.0,0.0,1.0,0.0459306240081787,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,df98cf9a802fcd16b01c86fc0764c083ab9d32668cb2881c8e84cfd4db5c985a,1298f6a30a0f94c14d16f846e28230634d24309503560c63d2915a644a36bfce,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:16.014052+00:00,haar_4,HaarRandom,4,275,257.0,0.0654545454545454,6.545454545454543,189,189.0,0.0,95,95.0,0.0,95,95.0,0.0,0,0.0,0.0,0.9999999999999932,0.0185484886169433,qiskit,transpiler,2.4.1,3,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,0fa7b7e6eebdab917e302d23ef348f90d19d3fd3f8b7b48101701f506eac064b,36860b01568986e8ecbc3f3fd8ea7626fa989a60583adda1dec8a3122d94da88,"Haar-random unitary, exact synthesis"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:16.242225+00:00,haar_4,HaarRandom,4,275,367.0,-0.3345454545454545,-33.454545454545446,189,238.0,-0.2592592592592593,95,95.0,0.0,95,95.0,0.0,0,16.0,0.0,0.9999999999999936,0.1781020164489746,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,0fa7b7e6eebdab917e302d23ef348f90d19d3fd3f8b7b48101701f506eac064b,8326971a0d3447c6a5055eee8747d4c5bf0ac90dbf506e6723f53dd901f42cf5,"Haar-random unitary, exact synthesis"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:18.417390+00:00,haar_4,HaarRandom,4,275,257.0,0.0654545454545454,6.545454545454543,189,189.0,0.0,95,95.0,0.0,95,95.0,0.0,0,0.0,0.0,0.9999999999999984,2.1255998611450195,tket,FullPeepholeOptimise,2.18.0,default,ok,44,2,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,0fa7b7e6eebdab917e302d23ef348f90d19d3fd3f8b7b48101701f506eac064b,c91d90a7db63166e129bc4e0c829cf61d1f9d71bfd41674788c4d42982d1389c,"Haar-random unitary, exact synthesis"
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:18.668125+00:00,qft_4,QFT,4,10,10.0,0.0,0.0,7,7.0,0.0,6,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9999999999999988,0.0,qiskit,transpiler,2.4.1,3,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,001408f6c8b62c5aa1e72c56729dcc2520332ae2954b17daf86162a5a4f46ac6,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:18.683267+00:00,qft_4,QFT,4,10,,,,7,,,6,,,0,,,0,,,,0.0151422023773193,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,"error: ""<input>:17,0: 'sx' is not defined in this scope""",45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,none,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:18.898123+00:00,qft_4,QFT,4,10,31.0,-2.1,-210.0,7,19.0,-1.7142857142857144,6,12.0,-1.0,0,12.0,0.0,0,0.0,0.0,1.0,0.2148554325103759,tket,FullPeepholeOptimise,2.18.0,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,1c29c769144f94e13e3a392f195ebc1c6cfc77bad3bffa3aa293760f9e7c4679,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:18.914151+00:00,ghz_4,GHZ,4,4,4.0,0.0,0.0,4,4.0,0.0,3,3.0,0.0,3,3.0,0.0,0,0.0,0.0,0.9999999999999996,0.0,qiskit,transpiler,2.4.1,3,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:18.940203+00:00,ghz_4,GHZ,4,4,5.0,-0.25,-25.0,4,5.0,-0.25,3,3.0,0.0,3,3.0,0.0,0,0.0,0.0,0.9999999999999996,0.0246627330780029,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,06491f2cd8fd8193e00cd40c6bc0442b5ca960f1c6e319f098b23e2c3ef0bc78,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.025167+00:00,ghz_4,GHZ,4,4,4.0,0.0,0.0,4,4.0,0.0,3,3.0,0.0,3,3.0,0.0,0,0.0,0.0,1.0,0.0849645137786865,tket,FullPeepholeOptimise,2.18.0,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,0ca2e20394ef52eecba8c72454ae73e952a311d06ff639876717b3ceaa156322,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.042349+00:00,cnot_chain_4,CNOT,4,24,0.0,1.0,100.0,18,0.0,1.0,24,0.0,1.0,24,0.0,1.0,0,0.0,0.0,1.0,0.0,qiskit,transpiler,2.4.1,3,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.070947+00:00,cnot_chain_4,CNOT,4,24,24.0,0.0,0.0,18,18.0,0.0,24,24.0,0.0,24,24.0,0.0,0,0.0,0.0,1.0,0.0285980701446533,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,1c48b34ca8afe4511d74e3b454e70aaafbcd3af62f2f6f4baaa92a9c810a5a2d,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.070947+00:00,cnot_chain_4,CNOT,4,24,0.0,1.0,100.0,18,0.0,1.0,24,0.0,1.0,24,0.0,1.0,0,0.0,0.0,1.0,0.0,tket,FullPeepholeOptimise,2.18.0,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.100734+00:00,bv_4,Oracle,5,14,8.0,0.4285714285714286,42.85714285714286,6,4.0,0.3333333333333333,2,2.0,0.0,2,2.0,0.0,0,0.0,0.0,0.999999999999998,0.0080649852752685,qiskit,transpiler,2.4.1,3,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d666adb13ce66e444e16398e08fd2d7d2169fcc728eb154e78b91f40918df82c,c749fd41626a367611dd52c77154dca751ce54d6bbe77f6e7d63e68457e1a791,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.116315+00:00,bv_4,Oracle,5,14,12.0,0.1428571428571429,14.28571428571429,6,6.0,0.0,2,2.0,0.0,2,2.0,0.0,0,0.0,0.0,,0.0155811309814453,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d666adb13ce66e444e16398e08fd2d7d2169fcc728eb154e78b91f40918df82c,0289852fbdbd05c8a99d98529fac35da4e11bf75fe22ba6ad6375fd6b5734198,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.189798+00:00,bv_4,Oracle,5,14,8.0,0.4285714285714286,42.85714285714286,6,4.0,0.3333333333333333,2,2.0,0.0,2,2.0,0.0,0,0.0,0.0,0.9999999999999988,0.0734827518463134,tket,FullPeepholeOptimise,2.18.0,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,d666adb13ce66e444e16398e08fd2d7d2169fcc728eb154e78b91f40918df82c,53b6a91a2ab29b60831c5761795907be4c4c39a161de92a6d7b3aff4eb793a7a,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.204974+00:00,qaoa_line_4,QAOA,4,30,30.0,0.0,0.0,18,18.0,0.0,12,12.0,0.0,12,12.0,0.0,0,0.0,0.0,1.0,0.0,qiskit,transpiler,2.4.1,3,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,65d6c96d4e0517920fd9655db17d5ac37b5a428c41652a801bfaf3148234c751,65d6c96d4e0517920fd9655db17d5ac37b5a428c41652a801bfaf3148234c751,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.260858+00:00,qaoa_line_4,QAOA,4,30,34.0,-0.1333333333333333,-13.33333333333333,18,19.0,-0.0555555555555555,12,12.0,0.0,12,12.0,0.0,0,0.0,0.0,1.0,0.0343453884124755,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,65d6c96d4e0517920fd9655db17d5ac37b5a428c41652a801bfaf3148234c751,eb4a6f51196964bee127c34b577ac1cecf7696dbc5902fcee301e96036f882f0,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.533615+00:00,qaoa_line_4,QAOA,4,30,28.0,0.0666666666666666,6.666666666666665,18,18.0,0.0,12,12.0,0.0,12,12.0,0.0,0,0.0,0.0,1.0000000000000009,0.2646753787994385,tket,FullPeepholeOptimise,2.18.0,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,65d6c96d4e0517920fd9655db17d5ac37b5a428c41652a801bfaf3148234c751,c43d9e6c0f66b6e804aa1897f99745cf16e6325da38a3b3edadbc1af8ff12968,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.554644+00:00,vqe_twolocal_4,VQE,4,30,18.0,0.4,40.0,11,8.0,0.2727272727272727,6,6.0,0.0,6,6.0,0.0,0,0.0,0.0,0.9999999999999992,0.0078928470611572,qiskit,transpiler,2.4.1,3,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,4a58f82c3ee3a7d7def6e1de43edb6572e5848cb344e4304cc0bedf37608e0e1,5243a787698ba4814e5d10a40844e1c4a949eabcf8b67455f26517147444c0b5,
2.1.0,MC-E20,e20_full_20260721_150753,2026-07-21T15:16:19.584066+00:00,vqe_twolocal_4,VQE,4,30,30.0,0.0,0.0,11,11.0,0.0,6,6.0,0.0,6,6.0,0.0,0,0.0,0.0,0.9999999999999998,0.0294227600097656,cirq,optimize_for_target_gateset+eject_z+merge_1q,1.6.1,default,ok,45,3,experiments/e20_multi_compiler_full/run.py,cf4c43a166f171d450e24f2ab51c9325507d5960589b926a114eb25d926116c5,4a58f82c3ee3a7d7def6e1de43edb6572e5848cb344e4304cc0bedf37608e0e1,49a9e28dcd1302564c0c365d01ddd1753e3a7490aa3a771ad535fc513c943ea6,
